ID,Type,SKU,Name,Handle,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
10109,variable,,HEARTS BUTTERFLY winter warm hoodie (636),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.59-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.58-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.59-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.00-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.01-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.01-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,358,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,"PINK, PURPLE, NAVY BLUE, WHITE, GREEN, ROYAL BLUE",1,0
10110,variation,small-HEARTS BUTTERFLY winter warm hoodie (636),HEARTS BUTTERFLY winter warm hoodie (636) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10109,,,,,,1,,sizes,small,,0,,COLORS,,,0
10111,variation,extra large-HEARTS BUTTERFLY winter warm hoodie (636),HEARTS BUTTERFLY winter warm hoodie (636) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10109,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10112,variation,large-HEARTS BUTTERFLY winter warm hoodie (636),HEARTS BUTTERFLY winter warm hoodie (636) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10109,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10113,variation,medium-HEARTS BUTTERFLY winter warm hoodie (636),HEARTS BUTTERFLY winter warm hoodie (636) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10109,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10120,variable,,LAZY TOM winter warm hoodie (637),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.51-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.49-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.52-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,362,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,"MAROON, RED, NAVY BLUE",1,0
10121,variation,small-LAZY TOM winter warm hoodie (637),LAZY TOM winter warm hoodie (637) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10120,,,,,,1,,sizes,small,,0,,COLORS,,,0
10122,variation,extra large-LAZY TOM winter warm hoodie (637),LAZY TOM winter warm hoodie (637) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10120,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10123,variation,large-LAZY TOM winter warm hoodie (637),LAZY TOM winter warm hoodie (637) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10120,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10124,variation,medium-LAZY TOM winter warm hoodie (637),LAZY TOM winter warm hoodie (637) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10120,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10128,variable,,LET YOUR SOUL SHINE winter warm hoodie (638),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,0,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.57.46-PM-2.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,363,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,NAVY BLUE,1,0
10129,variation,small-LET YOUR SOUL SHINE winter warm hoodie (638),LET YOUR SOUL SHINE winter warm hoodie (638) - small,,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,750,1800,,,,,,,id:10128,,,,,,1,,sizes,small,,0,,COLORS,,,0
10130,variation,extra large-LET YOUR SOUL SHINE winter warm hoodie (638),LET YOUR SOUL SHINE winter warm hoodie (638) - Extra large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1399,1800,,,,,,,id:10128,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10131,variation,large-LET YOUR SOUL SHINE winter warm hoodie (638),LET YOUR SOUL SHINE winter warm hoodie (638) - Large,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1399,1800,,,,,,,id:10128,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10132,variation,medium-LET YOUR SOUL SHINE winter warm hoodie (638),LET YOUR SOUL SHINE winter warm hoodie (638) - Medium,,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,1399,1800,,,,,,,id:10128,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10136,variable,,EMOTIONS OF MICKEY winter warm hoodie (639),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.13-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.14-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.15-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.15-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,353,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,"SKY BLUE, RED, NAVY BLUE, ROYAL BLUE, PURPLE",1,0
10137,variation,small-EMOTIONS OF MICKEY winter warm hoodie (639),EMOTIONS OF MICKEY winter warm hoodie (639) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10136,,,,,,1,,sizes,small,,0,,COLORS,,,0
10138,variation,extra large-EMOTIONS OF MICKEY winter warm hoodie (639),EMOTIONS OF MICKEY winter warm hoodie (639) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10136,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10139,variation,large-EMOTIONS OF MICKEY winter warm hoodie (639),EMOTIONS OF MICKEY winter warm hoodie (639) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10136,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10140,variation,medium-EMOTIONS OF MICKEY winter warm hoodie (639),EMOTIONS OF MICKEY winter warm hoodie (639) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10136,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10145,variable,,EMOTIONS OF POOHa\ winter warm hoodie (640),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.19-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.21-PM.jpeg",,,,,,,,,354,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,"YELLOW, RED",1,0
10146,variation,small-EMOTIONS OF POOH winter warm hoodie (640),EMOTIONS OF POOHa\ winter warm hoodie (640) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10145,,,,,,1,,sizes,small,,0,,COLORS,,,0
10147,variation,extra large-EMOTIONS OF POOHa\ winter warm hoodie (640),EMOTIONS OF POOHa\ winter warm hoodie (640) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10145,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10148,variation,large-EMOTIONS OF POOHa\ winter warm hoodie (640),EMOTIONS OF POOHa\ winter warm hoodie (640) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10145,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10149,variation,medium-EMOTIONS OF POOHa\ winter warm hoodie (640),EMOTIONS OF POOHa\ winter warm hoodie (640) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10145,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10152,variable,,PUFF GIRLS winter warm hoodie (641),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.03-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.03-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.05-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.06-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-13-at-4.58.02-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,388,,sizes,"small, Medium, Large, Extra large",1,0,,COLORS,"PINK, PURPLE, YELLOW, GRAY, WHITE",1,0
10153,variation,small-PUFF GIRLS winter warm hoodie (641),PUFF GIRLS winter warm hoodie (641) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10152,,,,,,1,,sizes,small,,0,,COLORS,,,0
10154,variation,extra large-PUFF GIRLS winter warm hoodie (641),PUFF GIRLS winter warm hoodie (641) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10152,,,,,,2,,sizes,Extra large,,0,,COLORS,,,0
10155,variation,large-PUFF GIRLS winter warm hoodie (641),PUFF GIRLS winter warm hoodie (641) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10152,,,,,,3,,sizes,Large,,0,,COLORS,,,0
10156,variation,medium-PUFF GIRLS winter warm hoodie (641),PUFF GIRLS winter warm hoodie (641) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10152,,,,,,4,,sizes,Medium,,0,,COLORS,,,0
10199,variable,,PINK BUTTER PRINTED winter warm hoodie (644),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-07-at-9.10.57-PM-1.jpeg, https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-07-at-9.10.57-PM-2.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,382,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
10200,variation,small-PINK BUTTER PRINTED winter warm hoodie (644),PINK BUTTER PRINTED winter warm hoodie (644) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10199,,,,,,1,,sizes,small,,0,,,,,
10201,variation,extra large-PINK BUTTER PRINTED winter warm hoodie (644),PINK BUTTER PRINTED winter warm hoodie (644) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10199,,,,,,2,,sizes,Extra large,,0,,,,,
10202,variation,large-PINK BUTTER PRINTED winter warm hoodie (644),PINK BUTTER PRINTED winter warm hoodie (644) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10199,,,,,,3,,sizes,Large,,0,,,,,
10203,variation,medium-PINK BUTTER PRINTED winter warm hoodie (644),PINK BUTTER PRINTED winter warm hoodie (644) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10199,,,,,,4,,sizes,Medium,,0,,,,,
10206,variable,,WHITE HEART PRINTED IN MAROON winter warm hoodie (645),,1,0,visible,,"<img class=""alignnone size-medium wp-image-4995"" src=""https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM-300x225.jpeg"" alt="""" width=""300"" height=""225"" />
\n
\nWinter Collection:
\n
\nFabric: Fleece (winter warm)
\n
\nAvailable in: small medium large extra large
\n
\nDelivery in 3-5 days
\n
\nPayment method: cash on delivery (all over Pakistan)
\n
\n200 delivery charges will be applied
\n
\nSatisfied Customer reviews on Instagram
\n
\n1: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n2: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n3: <a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>",,,taxable,,1,,,0,0,,,,,1,,,,winter collections,,,"https://essentialscart.pk/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-07-at-8.26.17-PM.jpeg, https://essentialscart.pk/wp-content/uploads/2021/11/WhatsApp-Image-2021-11-06-at-6.05.57-PM.jpeg",,,,,,,,,408,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
10207,variation,small-WHITE HEART PRINTED IN MAROON winter warm hoodie (645),WHITE HEART PRINTED IN MAROON winter warm hoodie (645) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10206,,,,,,1,,sizes,small,,0,,,,,
10208,variation,extra large-WHITE HEART PRINTED IN MAROON winter warm hoodie (645),WHITE HEART PRINTED IN MAROON winter warm hoodie (645) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10206,,,,,,2,,sizes,Extra large,,0,,,,,
10209,variation,large-WHITE HEART PRINTED IN MAROON winter warm hoodie (645),WHITE HEART PRINTED IN MAROON winter warm hoodie (645) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10206,,,,,,3,,sizes,Large,,0,,,,,
10210,variation,medium-WHITE HEART PRINTED IN MAROON winter warm hoodie (645),WHITE HEART PRINTED IN MAROON winter warm hoodie (645) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,1399,1800,,,,,,,id:10206,,,,,,4,,sizes,Medium,,0,,,,,
